conservation_score,mutation_frequency,retrogene_variability,sequence_identity,mean_blosum,std_blosum,damaging_fraction,hotspot_count,weighted_mutation_burden,target_score
0.23234687163074508,0.05974640227800512,0.7676531283692549,0.23234687163074508,2.698932283480435,0.7275538624840201,0.2017192023353962,6,0.16125149392991703,0.08728260384123354
0.7091283290110244,0.03200491867534287,0.2908716709889756,0.7091283290110244,4.807064981251685,1.5152002648497198,0.24929222914887494,3,0.15384972379204878,-0.13384746189676486
0.6318728730413385,0.02421428573143386,0.36812712695866145,0.6318728730413385,3.271507658952973,1.9864717296007692,0.6947849330397046,6,0.07921722122646156,0.13988569751316826
0.9437581218740585,0.06656842656950919,0.0562418781259415,0.9437581218740585,4.830804235404148,1.7630008877277477,0.8036720768991145,6,0.321579037016175,0.15892632797976214
0.533207958296293,0.07182961812432079,0.46679204170370703,0.533207958296293,1.4519141385069922,1.2121774837664099,0.3562978380769749,4,0.10429043811825946,0.010439784382638428
0.2880415396221414,0.025955461377935918,0.7119584603778586,0.2880415396221414,5.547467240279111,1.266437863339504,0.8607305832563434,5,0.14398707170042924,0.4377990472362878
0.3317246825143534,0.04738625935628094,0.6682753174856466,0.3317246825143534,6.890231228973572,1.3773308339870878,0.2694123337985215,6,0.32650228404088805,0.1406018504451757
0.9543277631300153,0.03262420524145287,0.04567223686998467,0.9543277631300153,6.772371802421061,1.6396622502654712,0.363629602379294,3,0.22094324765361278,-0.16082155950355032
0.40313233114747576,0.027281324398702088,0.5968676688525243,0.40313233114747576,5.173454046078548,2.3039895045621055,0.1480869299533999,6,0.14113867809284672,-0.048074139044948644
0.22950955788362626,0.05266950337859279,0.7704904421163737,0.22950955788362626,1.6816353951270442,1.5031498435451223,0.27864646423661144,3,0.08857090112520508,0.1036623110638136
0.707481075761091,0.057649381608833684,0.292518924238909,0.707481075761091,-1.9975182832774223,2.684262848937731,0.552893089071328,5,0.11515569378328247,0.041352407558214344
0.737708437924703,0.06331337307301023,0.262291562075297,0.737708437924703,4.582063894086094,0.7724900361642089,0.3677831327192532,6,0.2901059207706429,-0.013147959100639317
0.9867385127158743,0.03791771097111872,0.013261487284125684,0.9867385127158743,4.024847464743207,1.9347909529939489,0.15071754396542947,5,0.15261300287097287,-0.3305182155389547
0.3492148083198834,0.012854259908833474,0.6507851916801166,0.3492148083198834,6.413209907356924,2.1988715325083033,0.016587828927856152,5,0.08243706699907175,-0.12782360203094925
0.8476008369117725,0.03440661911042106,0.15239916308822754,0.8476008369117725,3.856025681978855,0.47575909205407796,0.837710105907328,5,0.13267280691984806,0.14221675358957608
0.47285308084020683,0.017943146486841234,0.5271469191597932,0.47285308084020683,4.62703443473934,0.5153085468528358,0.8172222002012158,3,0.0830235566621866,0.292499146311553
0.6133087130168114,0.028258042238128632,0.38669128698318855,0.6133087130168114,5.00097121552421,1.6219366898074077,0.18870710834137938,3,0.1413176558399486,-0.12842561649616008
0.47936765969012873,0.06081689752091676,0.5206323403098713,0.47936765969012873,4.23528169102229,2.4736566375840883,0.08413996499504883,6,0.25757669257511767,-0.06792410456171297
0.828272520891155,0.05682917782999601,0.171727479108845,0.828272520891155,-0.699605874328463,2.434904994760427,0.9401334424577784,3,0.039758026643122064,0.18289576903533722
0.20404926707697496,0.021256563599224905,0.7959507329230251,0.20404926707697496,6.731549022289514,1.87906633672943,0.6519612595026005,3,0.14308959991359727,0.35276493120827923
0.3407402021418763,0.01126527545308646,0.6592597978581237,0.3407402021418763,0.3398518689704302,1.4797698995430977,0.3664687845828599,6,0.003828524917198143,0.054422162281583
0.8793787283953425,0.05603290246102404,0.12062127160465752,0.8793787283953425,1.2647178200412508,1.6166894819426476,0.3677158030594335,5,0.07086581025109036,-0.1739036875232678
0.40036945488446735,0.05129095932923808,0.5996305451155326,0.40036945488446735,2.9771131050605426,1.8306832700989162,0.906098787718554,5,0.15269898719020197,0.4199414278637509
0.8358490428333187,0.04518459651736345,0.16415095716668127,0.8358490428333187,2.470686333524088,3.676135333271695,0.1952429877980445,3,0.11163696510124999,-0.24256856374212366
0.5993547039078019,0.05004029394464282,0.4006452960921981,0.5993547039078019,2.9768333604360127,1.6524789640916182,0.2795603417967586,4,0.14896161638043695,-0.05734441214027819
0.49612696020435554,0.01108196315702072,0.5038730397956445,0.49612696020435554,2.7517352222366807,2.092272654358191,0.9666548190436696,5,0.03049462835070312,0.3474518516114114
0.9842652669728367,0.015274237920428976,0.015734733027163328,0.9842652669728367,1.1009619096422834,1.0224821347497979,0.2684748568901568,5,0.016816354149206063,-0.31973890631651314
0.33559419734887397,0.04897608837208452,0.664405802651126,0.33559419734887397,3.346361851702364,1.8082539037830694,0.570061170089365,6,0.16389171377394737,0.25448911540038627
0.3671349740922882,0.05698004617768355,0.6328650259077118,0.3671349740922882,0.3886048919178191,0.8993905255458617,0.29529058841893874,4,0.02214272468635106,0.019557969733064617
0.7926148942033635,0.058791101869668766,0.2073851057966365,0.7926148942033635,1.0819838071464423,2.605603683337555,0.29359184426449336,5,0.06361102022727853,-0.17707060189117368
0.5358246851570212,0.027934486051612063,0.4641753148429788,0.5358246851570212,1.5340977299125536,1.6562771780375782,0.005184862773986776,6,0.04285423163805196,-0.23927938644341412
0.8386361431734202,0.05549747515444357,0.16136385682657983,0.8386361431734202,4.908003526986405,2.0211130010446383,0.8900053418175663,5,0.2723818037968494,0.24028709756890254
0.22209341749896377,0.050520542685529114,0.7779065825010363,0.22209341749896377,6.779095312253165,0.9593562126228826,0.32815266747473193,4,0.34248357409195634,0.23799448417779853
0.6341157077660613,0.03005788764897991,0.3658842922339387,0.6341157077660613,2.170936389220217,1.5641589700326517,0.03734818874921442,4,0.06525376208026341,-0.25953006950670265
0.4426124117385783,0.047595769903765885,0.5573875882614217,0.4426124117385783,4.932784003944834,1.0912444261704302,0.2715429158197419,6,0.2347796524367353,0.04981013556837985
0.6983123806552003,0.01597432254956376,0.3016876193447997,0.6983123806552003,3.0911436798076277,0.9787197219153463,0.5406351216101065,5,0.04937892618829249,-0.0002312501213501128
0.3106824739342411,0.019292179557007887,0.6893175260657589,0.3106824739342411,2.785611049677748,1.1110261713975007,0.43352073758074205,4,0.05374050854636833,0.13205506286697444
0.2627651050738128,0.011774552039082026,0.7372348949261872,0.2627651050738128,1.4563618444864896,2.8290413844865236,0.17329432007084578,3,0.017148008325639657,-0.017014391552418462
0.5538817837848835,0.02678511514101823,0.4461182162151165,0.5538817837848835,3.3677110288191168,1.9623177080790677,0.5166962574265667,6,0.090204527668597,0.07719420817324252
0.6434832420091205,0.052820452236404664,0.35651675799087945,0.6434832420091205,-0.038739931908026826,1.1126127417069989,0.3559726786512616,3,0.0020462607229895,-0.09149337385368611
0.2961317182445138,0.033931576670148116,0.7038682817554862,0.2961317182445138,4.3981847637199785,1.9799173069688047,0.3463043210894008,4,0.1492373435196417,0.1295911439402847
0.5470813193903785,0.037895331407816146,0.4529186806096215,0.5470813193903785,6.086135303718168,2.5586110457209896,0.04530400977204452,5,0.23063611432720973,-0.14273520867873382
0.2122436322323078,0.07534054156556381,0.7877563677676922,0.2122436322323078,9.374066676145938,1.5673308168063367,0.6839637693981411,6,0.7062472600525397,0.6093575120134158
0.2564549979203439,0.0549693494744421,0.7435450020796561,0.2564549979203439,3.139604169980038,1.1917491225105918,0.9402302414249576,6,0.1725819988310484,0.5214342502695546
0.7417346739063855,0.05013569291703534,0.2582653260936145,0.7417346739063855,3.4539686024386995,1.283230190265809,0.8206394757439553,6,0.17316710919694836,0.2058239000470704
0.5088821102406194,0.077283339467674,0.49111788975938064,0.5088821102406194,2.0271344678952787,1.666078609028576,0.3189756302937613,4,0.15666372122897354,0.02279481338783873
0.7452909351782318,0.033843719862496804,0.25470906482176825,0.7452909351782318,2.943157084801866,0.1268604432448226,0.6928903586919394,4,0.09960738388935711,0.09308481714053962
0.7031542774239072,0.07142304094689371,0.29684572257609276,0.7031542774239072,4.62572423767792,2.00370307353889,0.2820345725713065,4,0.33038329163670876,-0.02877616623041812
0.5387767538464949,0.04979641986249709,0.4612232461535051,0.5387767538464949,6.221640618785004,1.922368341621179,0.1276897294224656,3,0.3098154284865843,-0.05390944191638525
0.8211303685935976,0.03385624781771125,0.17886963140640244,0.8211303685935976,6.105719551678652,1.1483856996205781,0.7545428740846823,3,0.20671675424707728,0.1350041161981549
0.5021831089410359,0.047402923147139446,0.4978168910589641,0.5021831089410359,-1.913186291546789,1.438774350918763,0.2976351745093109,5,0.09069062274435316,-0.022013323723048317
0.5113613429873305,0.010758635603620885,0.4886386570126695,0.5113613429873305,3.6483327049768843,1.3958855565058523,0.9506071469375561,5,0.039251082133618796,0.33361164020340206
0.594420526217444,0.015829908783668176,0.405579473782556,0.594420526217444,3.403814883605591,0.8562106519396031,0.5537030523458008,3,0.05388207912396861,0.061313372583446324
0.8018996235501441,0.0654105330608094,0.1981003764498559,0.8018996235501441,1.6017068438161655,1.492946363003354,0.5495288823237355,3,0.10476849846116199,-0.00970192307812312
0.7896284454328071,0.04821410391154923,0.21037155456719292,0.7896284454328071,4.777968588554307,1.8968513865807002,0.8668687053108414,4,0.23036547401467558,0.23191742124943626
0.26728544489199796,0.05906783920213841,0.7327145551080021,0.26728544489199796,2.0579233887633546,1.685639949886109,0.08483771408519192,5,0.12155708781779359,-0.01639690710712488
0.6650443337814258,0.07041969653923028,0.3349556662185742,0.6650443337814258,2.365262429458714,1.8667530372495833,0.9076937063485463,3,0.1665610625181252,0.2998443908874341
0.8027025482071533,0.0363381709871641,0.19729745179284675,0.8027025482071533,-1.074151869944278,2.756025824434138,0.906354385094736,5,0.039032714316217236,0.16897589397590107
0.5475614755906171,0.027757752171119712,0.4524385244093829,0.5475614755906171,5.887494419371523,0.031925895687617833,0.7409738609106683,6,0.16342361100176508,0.24450034880313432
0.2940209974216839,0.05544472114812445,0.7059790025783161,0.2940209974216839,4.038693028482345,2.7261911304020625,0.9621725484745419,5,0.22392420876707786,0.5364961302251517
0.5821719127041822,0.015802392518534797,0.4178280872958178,0.5821719127041822,-2.1286839629213876,2.414180706635066,0.8021092490267341,3,0.03363829952999394,0.20837563063150738
0.9759030613661113,0.013021193836540329,0.02409693863388873,0.9759030613661113,3.139305329037758,2.2868034450867722,0.9929647961193003,3,0.040877503201484665,0.12808470642008052
0.40239213439139293,0.05867877861746534,0.597607865608607,0.40239213439139293,1.5963731149447995,0.7263111563192266,0.9958313750293707,4,0.09367322460271943,0.45137568124825334
0.6674514495384802,0.07308106073436924,0.33254855046151977,0.6674514495384802,7.3796058664353446,0.8533613717158788,0.2773811829811327,6,0.5393094245206689,0.07035107304801785
0.7174786893349792,0.037178786879291055,0.28252131066502084,0.7174786893349792,1.4861878189768083,0.7999369417055059,0.36034509520526825,6,0.05525466018433715,-0.10927678740680649
0.9889685955836824,0.05887131998138217,0.011031404416317558,0.9889685955836824,-0.825413034128438,1.7899811670442416,0.8137950197069487,6,0.048593154848978797,0.03089137196633407
0.41676611401210395,0.01932295876566248,0.583233885987896,0.41676611401210395,6.369369929211242,0.11574775166065754,0.9191765518355596,4,0.12307507250539937,0.3981497907271423
0.9461827866832107,0.07062447226502859,0.05381721331678935,0.9461827866832107,5.358880241442574,1.1246594783162362,0.9872761293149445,3,0.37846808898337075,0.29184886152021816
0.5013911759503527,0.06247048099832505,0.49860882404964735,0.5013911759503527,5.307063744015737,1.1999914973041488,0.5690814691657476,3,0.3315348247774349,0.2421083677347437
0.5749545278359762,0.03903736516363657,0.4250454721640238,0.5749545278359762,2.7827426718222887,1.455612033361861,0.8647223762550532,3,0.10863094183636036,0.286519748118679
0.6274770200235704,0.06249375246289803,0.3725229799764296,0.6274770200235704,3.3328590716063227,2.1460445052843435,0.7261208440718481,4,0.2082828698146897,0.2239952700960689
0.8797179125419292,0.027314367122023835,0.12028208745807079,0.8797179125419292,0.8647591412348112,1.3860964119829653,0.9540510272587224,3,0.023620348655813694,0.15021410968320137
0.3657821192064452,0.07147544672354346,0.6342178807935548,0.3657821192064452,-3.9563384272731126,1.2853895504403898,0.8313714900625012,4,0.2827810564788671,0.45048689104288797
0.881745200254832,0.048633478714213994,0.11825479974516795,0.881745200254832,5.053159693104156,1.632870506006521,0.40348286621239704,6,0.2457527343741051,-0.08589174303607161
0.5840367736147801,0.03943750450655526,0.4159632263852199,0.5840367736147801,4.187484351682423,2.4702520589461483,0.8050446675193619,5,0.1651439329906052,0.2688972382524358
0.3090971804694158,0.011018126596751734,0.6909028195305842,0.3090971804694158,5.116848973699176,0.09300841086150857,0.3922440450997323,5,0.056378089768676705,0.10665451071162768
0.27280167284106427,0.060847792285515984,0.7271983271589357,0.27280167284106427,-1.0584617101879772,3.0690427775709104,0.910471278403273,4,0.06440505828369006,0.4538982916205624
0.6976693601822987,0.07036545961227217,0.30233063981770125,0.6976693601822987,2.970563482730127,2.137124343757061,0.25824438829895835,6,0.20902506476973728,-0.08916838332019783
0.23668901312370638,0.05345639790954639,0.7633109868762936,0.23668901312370638,0.7038901876885175,1.018195037694259,0.5796499344717384,5,0.03762743395770268,0.26053334707713477
0.2606906624869312,0.019021580533745447,0.7393093375130688,0.2606906624869312,3.7331964921936964,0.7480961709381158,0.18188008439914483,6,0.0710112977245584,0.012893712645968308
0.5293289714860225,0.0712022323398092,0.47067102851397746,0.5293289714860225,3.9355590924154193,1.5120515052631958,0.6019353955409602,5,0.2802205928852113,0.22994565843759213
0.2326948930131831,0.021825454415051522,0.7673051069868169,0.2326948930131831,1.3690018534230228,1.0527796054129146,0.08870253375705561,3,0.02987908754600523,-0.04462665490944065
0.6275388029860185,0.03491940389903903,0.3724611970139815,0.6275388029860185,0.5630207174268289,0.5717399797845553,0.09229058622874609,5,0.019660347835354162,-0.24005508945190823
0.7023203115927263,0.015723132236421036,0.29767968840727366,0.7023203115927263,2.7753439006183402,1.3232243203734215,0.8062012797930613,3,0.043637099150966724,0.15473239141078665
0.6778224658043445,0.07903798971067706,0.32217753419565553,0.6778224658043445,4.599382445170415,1.5552044090872266,0.23611653311740433,6,0.36352594237684793,-0.028119539167787366
0.49513091165581796,0.04237743012932036,0.504869088344182,0.49513091165581796,4.702804184757658,0.7096513233627668,0.8952068376871993,4,0.19929275575144303,0.38198897812378396
0.79969298560687,0.012133050691351592,0.20030701439313003,0.79969298560687,2.2835815990184414,2.22149074961431,0.3971638325040825,6,0.027706811298728474,-0.1468255535740886
0.4153945847595048,0.036409891417323585,0.5846054152404951,0.4153945847595048,1.7068542315149469,0.634761597108484,0.11976213181925122,3,0.06214637723465851,-0.1000584949691412
0.47434149142260823,0.043177895900138936,0.5256585085773917,0.47434149142260823,5.686197636215459,0.4538743454529941,0.4795821017542502,6,0.24551804960412718,0.16173910395293853
0.6296852334548382,0.05107887826146155,0.3703147665451618,0.6296852334548382,2.11899088225295,2.765630546371024,0.12758030279556376,3,0.10823567731174544,-0.1796765006469442
0.4699574670975345,0.07297531780015086,0.5300425329024655,0.4699574670975345,0.1695949609649703,1.9763209085683384,0.4982476978489402,4,0.012376246173722887,0.09081297897013124
0.6846198554855097,0.026605875421519612,0.31538014451449026,0.6846198554855097,1.6987148617563461,1.1102996929882432,0.18656702405130576,4,0.045195795988573255,-0.20430963229008622
0.8446919093929148,0.013895744254988275,0.15530809060708517,0.8446919093929148,4.594968408956629,1.6161632482283665,0.005300006397605417,4,0.0638505058706117,-0.389457025233153
0.40632226163595186,0.021962131117304606,0.5936777383640481,0.40632226163595186,4.056633219260753,1.6660027881273087,0.5567628930139298,6,0.08909231065621814,0.17312216858806057
0.5812955873011296,0.06870077910918373,0.4187044126988704,0.5812955873011296,1.1806140997030943,2.0108989198701153,0.7362471836984882,6,0.0811091084768901,0.20415439369203925
0.29186945979136286,0.05274340297091429,0.7081305402086371,0.29186945979136286,4.277184917554748,0.17078395018483206,0.1543627152742023,6,0.22559328768770687,0.052743235235197
0.45651375372761144,0.05157181682905292,0.5434862462723886,0.45651375372761144,1.5040600203470196,0.21104025184745234,0.5486031179381532,4,0.07756710786923811,0.14740338209549733
0.9919681859119562,0.03256476914823061,0.008031814088043765,0.9919681859119562,1.7960626422072308,2.108200875708288,0.6815027222239293,3,0.05848836531923958,-0.053917682749455575
0.2933568513133451,0.04312163407363246,0.7066431486866549,0.2933568513133451,5.576812680356979,1.8716132841942794,0.10669925011343606,3,0.24048127569954708,0.02647012491329767
0.8644955262301834,0.07755188374665588,0.13550447376981656,0.8644955262301834,3.7422917467426178,1.0168118506273436,0.9383404568210378,6,0.29022177448945324,0.2701107858973091
0.5033828679710404,0.07485145965127979,0.49661713202895963,0.5033828679710404,4.158606873744441,1.89783342226462,0.7505019247653135,6,0.31127779461561683,0.34557627661529855
0.3309247542925636,0.02149860585516951,0.6690752457074364,0.3309247542925636,4.086966305927556,2.3279367416644794,0.5230654247691193,6,0.08786407775449465,0.18997209057353848
0.4529572658371957,0.051181467305653976,0.5470427341628044,0.4529572658371957,1.9984272351648122,3.0256151215284444,0.713782454855326,6,0.1022824381993163,0.25805825546602046
0.5701438285356852,0.031096451191489946,0.42985617146431476,0.5701438285356852,3.0368367583791036,2.8411498498202263,0.2322126951468173,3,0.09443484603345834,-0.09864142340892193
0.5131856881612016,0.04723002357817219,0.4868143118387984,0.5131856881612016,-1.5781225138659947,2.645985533962005,0.3328157859124843,5,0.0745347635391353,-0.012920460044004461
0.4679244917256689,0.019749045086437107,0.5320755082743311,0.4679244917256689,4.018756232672212,2.4978616441853796,0.5334610919763215,5,0.07936659803044364,0.12378576206106709
0.658520679405911,0.07983848311466903,0.34147932059408903,0.658520679405911,4.656306980780211,2.307915968839728,0.7785719390507511,3,0.37175248626173635,0.3105353631665903
0.22682594778862353,0.049892277940992165,0.7731740522113765,0.22682594778862353,3.957959651492784,1.7669296842295585,0.34208174871590746,4,0.19747162301151047,0.18579240792213458
0.6291850811876758,0.0365175095889841,0.3708149188123242,0.6291850811876758,7.5143965621862785,0.7530895125896602,0.5022883474625301,6,0.2744070485150666,0.10749854016640209
0.319933941879019,0.026047597666284908,0.680066058120981,0.319933941879019,4.927700637430723,2.2788459580160993,0.6411476328852973,5,0.12835476362369116,0.2838777935410308
0.652406677858379,0.060132535231306655,0.347593322141621,0.652406677858379,5.363948097243629,1.7865374762890787,0.9590747945640278,6,0.3225477979364028,0.39630041755318024
0.6667134358128963,0.03805959917345479,0.3332865641871037,0.6667134358128963,4.308731312708115,1.4555322632716359,0.1533514031160802,3,0.16398858670778457,-0.1643325616016498
0.3112929553144495,0.017055622211112054,0.6887070446855506,0.3112929553144495,4.735698073326365,0.7507887860026106,0.5929629052588216,6,0.0807702772445457,0.23755606305922003
0.6521065468713672,0.058765557671382466,0.34789345312863285,0.6521065468713672,3.4337220739658765,1.8536933322507783,0.15253904291426135,6,0.20178459256514072,-0.13618634335965574
0.49954829577633764,0.014824507755705315,0.5004517042236624,0.49954829577633764,2.341452585888364,1.1237748426164451,0.16552051036728976,6,0.034710882019118316,-0.13213013653343603
0.2997301449626135,0.07445893178321607,0.7002698550373865,0.2997301449626135,3.1114498245773894,2.3753532147767586,0.5912754357449292,3,0.23167523023510744,0.31990796059465854
0.5034445587084391,0.06209747562903022,0.49655544129156093,0.5034445587084391,4.232431633936121,0.9956699007762927,0.603721531730139,5,0.26282332023988486,0.23426921046852683
0.5185349548727547,0.04761769220565461,0.4814650451272453,0.5185349548727547,2.5402408571072264,2.0025120107845353,0.3469532018962277,4,0.12096040726196015,0.011573914267839713
0.934763779951441,0.05109477568955971,0.065236220048559,0.934763779951441,3.9433762103956815,0.2761885574617535,0.16551331742797382,3,0.20148592292971337,-0.27215109764018297
0.93187672085448,0.03536757293816432,0.06812327914551997,0.93187672085448,6.69791218989069,2.401252023638206,0.013094456588333636,3,0.23688889790937886,-0.352715855429039
0.61213894592545,0.07828789209779294,0.38786105407454996,0.61213894592545,7.553303252797675,0.19655791155659808,0.860632017890734,5,0.5913321900369328,0.47032898141582635
0.997499401476758,0.045153650723186986,0.002500598523242026,0.997499401476758,1.6448675745325858,1.6194292507779822,0.7499604703991778,5,0.07427177594634012,-0.005518612903380182
0.8398256176594157,0.03445708993345331,0.16017438234058434,0.8398256176594157,7.512968030855084,1.0411318733279247,0.3777259474401693,6,0.25887501510633326,-0.07939010734303698
0.6518729066100932,0.014599604759984668,0.34812709338990677,0.6518729066100932,2.4900455651582893,2.703194390866151,0.52439026932758,6,0.036353681085663676,0.007619062153762235
0.5848703587100688,0.044790836417487434,0.41512964128993124,0.5848703587100688,2.2869358201118466,1.6906370096971588,0.3343628113104822,5,0.10243376821592219,-0.03740673435712999
0.9568923697069063,0.03613165213958271,0.043107630293093724,0.9568923697069063,4.666447755241483,0.4387687871121928,0.4087341710980964,5,0.16860646701992185,-0.15492359974475178
0.9831451484927689,0.06878522016195994,0.016854851507231094,0.9831451484927689,2.486365944148536,2.319429265423512,0.5517225952593398,5,0.17102522887145644,-0.07149335949361008
0.38485983727045714,0.05703249205191099,0.6151401627295429,0.38485983727045714,1.9509594674404527,1.8914996489823346,0.6527461078518747,5,0.11126808032039812,0.26083472581962885
0.7766504770484053,0.06637204771505335,0.22334952295159471,0.7766504770484053,3.026001012990251,1.5492548965003607,0.806850148962586,6,0.20084188361998873,0.19603321861586043
0.5177468236947639,0.05676595955994524,0.4822531763052361,0.5177468236947639,1.6855333637650123,0.7501154542213432,0.8963358185211198,5,0.09568091876442315,0.3342302346390427
0.7065926199287684,0.06151332292372017,0.29340738007123157,0.7065926199287684,3.660638136485232,2.1960079260512595,0.7039461351385095,3,0.22517801579650132,0.17759657431443798
0.8539548493907527,0.03392721461885132,0.14604515060924728,0.8539548493907527,1.5913126189144815,0.37323096290915214,0.5902949425148077,6,0.05398880474759798,-0.04102677290179718
0.8645236052521998,0.03416345014168929,0.13547639474780016,0.8645236052521998,1.7453789166453917,2.5013211771198596,0.8610680199747216,5,0.059628165597170504,0.11847931064010797
0.9587626455697253,0.06345240559118326,0.04123735443027465,0.9587626455697253,4.943645380345471,1.4752333994907414,0.7998552559473152,3,0.3136861917726602,0.14504202916994557
0.587822693720277,0.04587203591173452,0.41217730627972304,0.587822693720277,4.739480880456826,2.345699946685047,0.40255004359698054,3,0.21740963715129466,0.04834414493208805
0.3114848592582593,0.06844511657595094,0.6885151407417407,0.3114848592582593,3.036867866130786,1.778065364289337,0.1716792858483035,5,0.20785877512308104,0.05094218690187016
0.7465470851563851,0.06758087131381718,0.2534529148436149,0.7465470851563851,5.693491957281991,1.6014345277443758,0.49809075351100573,4,0.3847711472913274,0.09976362983908699
0.6433424020126348,0.055599427184630505,0.3566575979873652,0.6433424020126348,2.061704559610131,1.9215499301054324,0.010995828658480478,3,0.11462959253826417,-0.2525420386405343
0.4109470421076932,0.028654887535961758,0.5890529578923068,0.4109470421076932,1.1868426539619186,2.175553880823495,0.6330980633574476,3,0.03400884277216115,0.19658532033027493
0.3402970228987597,0.07400883621474719,0.6597029771012404,0.3402970228987597,-0.6817484626632906,0.47633842661143877,0.5189177052828375,6,0.05045541031290316,0.1835869267099081
0.48309710124899957,0.07710390241192544,0.5169028987510005,0.48309710124899957,2.5499881932592494,2.4660737363442093,0.915513677291914,5,0.19661404080462325,0.4095364427960756
0.43769737249854,0.04964832482078281,0.56230262750146,0.43769737249854,7.162629313530283,1.256357089210194,0.936829739324758,3,0.3556125467290121,0.5003886734834245
0.5870039535459302,0.028893785567453645,0.41299604645406984,0.5870039535459302,0.536083748507957,1.6161814217034776,0.8415296603100434,3,0.015489488875585659,0.22627975063353134
0.5970929977609891,0.05177899942418225,0.4029070022390109,0.5970929977609891,5.298546652571352,0.93745885989929,0.1065982531337718,3,0.2743534440724948,-0.10931246954397889
0.4812321289073751,0.03889554854247266,0.5187678710926249,0.4812321289073751,4.53596653938914,2.780990581713633,0.4596815127611311,5,0.17642890671984202,0.11743307045366969
0.8552818541393599,0.06595911152782855,0.14471814586064013,0.8552818541393599,0.8244381294764764,2.243586005875816,0.5902306668690871,5,0.054379206529933256,-0.03196311087790582
0.45167724544752874,0.06652011762717329,0.5483227545524713,0.45167724544752874,3.435015811387122,3.056697027862147,0.0867052118621836,6,0.22849765582467144,-0.06246039798843364
0.8983566687011266,0.06125574204866929,0.10164333129887337,0.8983566687011266,4.11958089586208,2.3646245804436976,0.6922765645178525,4,0.25234798470555353,0.08550352085697033
0.9844614401439906,0.07323546688452175,0.015538559856009382,0.9844614401439906,5.7096903447465,2.322914104242453,0.05159580665871,4,0.41815183816355583,-0.27204186074599046
0.23154144909480473,0.059390262076098196,0.7684585509051953,0.23154144909480473,4.636969469277079,1.6070781233968,0.03394597858579884,3,0.2753908320192317,0.032570274034599084
0.7848189371666254,0.02348193194499413,0.21518106283337457,0.7848189371666254,2.607994737515338,0.7289539919222257,0.7953418379590974,5,0.06124075493923799,0.11633651575133919
